channel_title,video_title,views,likes,comments,published_date
JomaTech,how the FTX collapse ACTUALLY happened...,1727337,63862,2928,12/3/2022
JomaTech,"when you rob a big tech company, but the employees are...",5453769,195292,3339,11/11/2022
JomaTech,if “normal” job interviews were like coding interviews,2872716,114016,1728,10/11/2022
JomaTech,If Programming Was an Anime 3,1543760,86779,2837,9/14/2022
JomaTech,every “entrepreneur” influencer ever...,1808203,97125,2149,8/4/2022
JomaTech,how programmers overprepare for job interviews,5451503,171539,3416,7/23/2022
JomaTech,crypto founders be like...,735238,28650,1041,7/16/2022
JomaTech,if Wolf of Wall Street were about crypto,2305463,96326,2587,4/8/2022
JomaTech,interviewing at a startup be like... (ft. Steven He),4947893,159705,4533,3/10/2022
JomaTech,NFT projects in a nutshell,983912,45533,974,2/19/2022
JomaTech,crypto traders be like...,4010680,148568,4378,1/29/2022
JomaTech,a day in the life of a startup engineer working from home,3459931,122435,4202,12/15/2021
JomaTech,If Squid Game were about Programmers,1844085,80818,1830,11/26/2021
JomaTech,The man who saved New York City using Data Science,654170,46265,1826,11/2/2021
JomaTech,10 years of coding in 13 minutes,5062616,199575,4436,10/19/2021
JomaTech,how programmers attend meetings at big tech companies,5960778,206348,2982,9/2/2021
JomaTech,if Apple made window blinds...,5986347,268956,9711,8/6/2021
JomaTech,a day in the life of an engineer working from home,21934004,500576,12665,5/23/2021
JomaTech,Twitch founder who sold for $970 million chats with a guy with $970 in his bank account,823908,22359,978,4/3/2021
JomaTech,"I Built a Trading Bot to let Subscribers Trade $25,000 on Twitch",4329716,135335,6423,3/16/2021
JomaTech,Why Microsoft Word is the best IDE for programming,3732209,163438,7030,2/10/2021
JomaTech,If Chess Was An Anime,2678375,97331,2973,1/11/2021
JomaTech,why you NEED math for programming,9240132,465512,10063,1/6/2021
JomaTech,My Ultimate Work From Home Desk Setup for Productivity,3583330,101796,3811,10/25/2020
JomaTech,If Programming Was An Anime 2,4727996,228758,5462,8/24/2020
JomaTech,Coding a whole web app ONLY using my Phone.,3951769,136096,5971,4/13/2020
JomaTech,how coronavirus affects programmers in big tech companies,5308749,125781,2111,3/9/2020
JomaTech,If Programming Was An Anime,10889290,579366,15563,2/24/2020
JomaTech,how we write/review code in big tech companies,15222490,378808,6918,2/10/2020
JomaTech,I Got Rejected By A 22-Year Old CEO,4174387,79898,2306,1/27/2020
JomaTech,Can you solve my favorite interview question? (math + cs),1723330,59808,2178,1/15/2020
JomaTech,Day in the life of a VC | How to become one? | How much do you earn?,202196,4702,173,1/5/2020
JomaTech,I spent this Christmas all alone...,126382,4169,194,12/31/2019
JomaTech,What Investors Look For in Startup Founders from Former YC Partner,142592,4119,135,12/24/2019
JomaTech,Data Scientists vs Data Engineers: Which one is for you?,333105,9253,406,12/19/2019
JomaTech,If American Psycho were about Programmers,5030005,250924,5516,12/12/2019
JomaTech,Interview With My Brother Who Sold His Startup For $60 Million | Machine Learning Engineer,2119457,35776,1278,10/16/2019
JomaTech,All My Job Offers In Tech,797681,18231,629,8/29/2019
JomaTech,Interview with a Competitive Programmer,1287931,30629,1098,8/22/2019
JomaTech,How I Spend My $250K Software Engineer Income,3097699,74572,3283,8/5/2019
JomaTech,i finally got a software engineering job,1059001,31273,1517,6/20/2019
JomaTech,Top 3 Programming Languages to Learn in 2019,1208710,42383,1963,6/14/2019
JomaTech,He Got A $277K Google Offer by Lying!,592774,14917,608,6/7/2019
JomaTech,Silicon Valley Apartment Tour: $4600/Month (ft. Elliot Choy x Arpi Park),683691,11771,664,5/30/2019
JomaTech,"""Stanford is the easiest to get into with low grades"" (ft. Arpi Park, Elliot Choy)",458611,9772,498,5/21/2019
JomaTech,The Truth About Programming,452932,22096,759,5/8/2019
JomaTech,coding is hard...,756967,26672,1249,5/1/2019
JomaTech,Why he left his job at Google SWE $100k+ (ft. CS Dojo),189108,4488,224,4/27/2019
JomaTech,How He Fought Procrastination During College,188100,5532,257,4/17/2019
JomaTech,"Interviewing at Google, Uber, Snap and Negotiating to a $300k Job Offer",397245,7055,381,4/5/2019
JomaTech,Guy with 2.9 GPA now makes $300k as a SWE (Software Engineer),817529,15717,908,3/30/2019
JomaTech,why I stopped making youtube videos,206082,8363,1078,3/26/2019
JomaTech,there's something you should know...,196392,7952,1952,10/17/2018
JomaTech,Data Scientist From Tinder Gives Dating Advice,312245,5903,450,9/19/2018
JomaTech,Don't Be A Programmer,3253498,175125,6117,8/31/2018
JomaTech,Top 3 Programming Languages For Data Science,179838,4800,335,8/23/2018
JomaTech,Cool Kids Code In Javascript (PART 3),125798,3747,350,8/16/2018
JomaTech,Interview with Ex-Citadel Quant Turned Rapper (ft. Kaido Kid),502045,9670,624,8/9/2018
JomaTech,Learning How To Code to Build My Startup,372676,13189,824,8/2/2018
JomaTech,"Software Engineer Gets ""LIT"" During Offsite (ft. THE TECHLEAD)",66053,1579,185,7/23/2018
JomaTech,The Most Important Thing I've Learned Working at Untitled Large Company,65775,2477,239,7/19/2018
JomaTech,Interview with my Ex-Girlfriend,136858,3048,293,7/12/2018
JomaTech,Data Scientist Apartment Tour in Silicon Valley,573630,12790,685,7/9/2018
JomaTech,3 Types of Data Science Interview Questions,655022,22510,583,7/1/2018
JomaTech,What REALLY is Data Science? Told by a Data Scientist,4032099,152469,3734,6/23/2018
JomaTech,Interview with a Quant from Two Sigma (My brother),1041777,22418,880,6/10/2018
JomaTech,Tech Startup Hires a Data Engineer To Grow Their App,460629,10965,522,6/2/2018
JomaTech,5 Tips To Improve Productivity,346950,13527,501,5/18/2018
JomaTech,Sexy Javascript Coding Part 2 + I'm moving out,130187,4122,358,5/10/2018
JomaTech,Software Engineering Q&A While Cooking! (ft. Mayuko!),999190,19563,1017,4/27/2018
JomaTech,Cool Kids Code In Javascript (with SEXY CODING FOOTAGE),411764,11674,719,4/22/2018
JomaTech,16-Year-Old Learns How To Code,415843,10421,713,4/16/2018
JomaTech,A Day In The Life Of A YouTuber (Realistically...),112810,2608,287,4/10/2018
JomaTech,Top 10 Software Engineering Internships (Salaries Revealed!),479571,11377,644,4/8/2018
JomaTech,Computer Science New Grad Apartment Tour in Silicon Valley,149246,2841,329,4/4/2018
JomaTech,How Startups Deal With Competition And Marketing,277891,7526,324,4/1/2018
JomaTech,5 Tips For Getting A Data Science Job,711538,25162,905,3/21/2018
JomaTech,"Software Engineers ""Work"" From Home Snowboarding",556733,10450,469,3/18/2018
JomaTech,"Engineers Stay For $1,000/Night On Ski Trip (Airbnb)",110003,2261,167,3/17/2018
JomaTech,Best Year Of My Life - Keep Grinding,132693,5366,448,3/12/2018
JomaTech,Interview with a Software Engineer without CS Degree,319476,6774,376,3/7/2018
JomaTech,Startup Software Engineers Build An MVP (Minimum Viable Product),509450,11864,605,3/1/2018
JomaTech,Startup Episode 4 Teaser,17892,490,82,2/19/2018
JomaTech,Interview with a Software Engineer from Stanford,928593,15635,905,2/13/2018
JomaTech,Hiring My First Employees for my Tech Startup,656450,14475,590,2/1/2018
JomaTech,Bitcoin Millionaire Pitches His Startup Idea,863108,20940,875,1/2/2018
JomaTech,Interview with an iOS Engineer (ft. Mayuko),784800,14899,674,12/7/2017
JomaTech,Ex Facebook Engineer Starts His First Startup Vlog,2195240,51850,1398,10/3/2017
3blue1brown,"Summer of Math Exposition #4 | Teachers, I'd love to hear from you",111184,5409,372,5/5/2025
3blue1brown,Where my explanation of Grover’s algorithm failed,448402,21598,1796,5/4/2025
3blue1brown,But what is quantum computing?  (Grover's Algorithm),1668631,63823,2879,4/30/2025
3blue1brown,Testing your intuition for quantum computing,1037565,27312,325,4/30/2025
3blue1brown,How to measure nearby galaxies,145032,3667,46,4/20/2025
3blue1brown,Measuring the distance to Venus without radar,385713,18760,243,4/8/2025
3blue1brown,Measuring the speed of light using Jupiter's moons,2263316,95768,906,4/7/2025
3blue1brown,The tragic tale of Guillaume Le Gentil,266947,11926,195,3/27/2025
3blue1brown,Zooming out by powers of 10,2614838,155703,2199,3/26/2025
3blue1brown,There's more to those colliding blocks that compute pi,3056906,84719,2468,3/13/2025
3blue1brown,When being beautifully wrong leads to discovery,2287513,140330,790,2/28/2025
3blue1brown,Why the ancient Greeks rejected heliocentrism,1292838,93627,1965,2/27/2025
3blue1brown,How to estimate the distance to the sun,1355848,75446,1014,2/26/2025
3blue1brown,How Aristarchus deduced the distance to the moon,119898,7379,108,2/25/2025
3blue1brown,How to measure the universe | The Cosmic Distance Ladder Part 2,882354,42354,1727,2/23/2025
3blue1brown,How Earth's size was computed by Eratosthenes,264165,10536,270,2/12/2025
3blue1brown,Terence Tao on how we measure the cosmos | The Distance Ladder Part 1,2603672,102504,3396,2/8/2025
3blue1brown,Measuring the earth with Terence Tao,303773,17009,352,2/8/2025
3blue1brown,The topology of two-note chords,1066749,66817,579,1/30/2025
3blue1brown,The barber pole optical mystery,888466,53647,536,1/6/2025
3blue1brown,Monge's Theorem,1917938,98708,414,12/29/2024
3blue1brown,Thinking through double slits,585400,33637,318,12/26/2024
3blue1brown,The inscribed square problem,3829518,185291,865,12/24/2024
3blue1brown,This open problem taught me what topology is,1697307,62374,2121,12/24/2024
3blue1brown,The meaning within the Mandelbrot set,563932,41789,241,11/24/2024
3blue1brown,Large Language Models explained briefly,2905653,104889,1551,11/20/2024
3blue1brown,The scale of training LLMs,333634,19031,422,11/20/2024
3blue1brown,This puzzle is trickier than it seems,1289119,74003,678,11/19/2024
3blue1brown,Sphere surface area proof sketch,1477979,96263,432,11/17/2024
3blue1brown,Newton’s Fractal is beautiful,196772,13696,125,11/16/2024
3blue1brown,The Triangle Of Power,507658,41440,662,11/15/2024
3blue1brown,The twirling tiles puzzle,237298,11101,93,11/13/2024
3blue1brown,A bizarre probability fact,1445971,107588,968,11/12/2024
3blue1brown,Five puzzles for thinking outside the box,1508987,57705,2381,11/8/2024
3blue1brown,LLMs are next-word predictors,184959,11020,136,11/4/2024
3blue1brown,How I animate 3Blue1Brown | A Manim demo with Ben Sparks,1962762,74616,2072,10/12/2024
3blue1brown,Hologram preview,58238,3601,46,10/11/2024
3blue1brown,Holograms are wild (full video linked above),1970315,118108,845,10/5/2024
3blue1brown,How are holograms possible?,4434483,131734,4917,10/5/2024
3blue1brown,How might LLMs store facts | Deep Learning Chapter 7,1448377,42432,1263,8/31/2024
3blue1brown,In the vector space of all advice...,240340,14248,114,5/22/2024
3blue1brown,"What ""Follow Your Dreams"" Misses | Harvey Mudd Commencement Speech 2024",1230240,66499,1541,5/18/2024
3blue1brown,Temperature in LLMs,316694,18603,132,4/28/2024
3blue1brown,How word vectors encode meaning,2837026,129810,1162,4/11/2024
3blue1brown,"Attention in transformers, step-by-step | Deep Learning Chapter 6",2782202,67290,1919,4/7/2024
3blue1brown,"Transformers, the tech behind LLMs | Deep Learning Chapter 5",6672159,177443,3297,4/1/2024
3blue1brown,Simulating the electric field and a moving charge,1030124,64000,369,1/26/2024
3blue1brown,A challenging puzzle about subset sums,958317,43177,241,1/22/2024
3blue1brown,"Ellipses have multiple definitions, how are these the same?",58194,3037,21,1/19/2024
3blue1brown,Three levels of understanding Bayes' theorem,95916,6758,21,1/17/2024
3blue1brown,"The medical test paradox (well ""paradox"")",10907745,479446,3071,1/15/2024
3blue1brown,"Positioned as the hardest question on a Putnam exam  (#6, 1992)",249439,13045,136,1/12/2024
3blue1brown,Why does light slowing imply a bend? (Beyond the tank/car analogy),1347671,75712,517,1/11/2024
3blue1brown,The cube shadow puzzle,2003665,86165,998,1/9/2024
3blue1brown,"What does it mean that light ""slows down"" in glass?",184236,13309,168,1/8/2024
3blue1brown,"Why do we call them ""scalars""?",242890,18347,80,1/6/2024
3blue1brown,A beautiful international math olympiad problem,2403203,118556,874,1/3/2024
3blue1brown,"Definition of a ""bit"", in information theory",211031,13086,53,1/2/2024
3blue1brown,The Newton art puzzle,9928456,501527,2001,12/29/2023
3blue1brown,What is a group?,135715,8324,79,12/27/2023
3blue1brown,How to derive a formula for π,878240,43123,273,12/25/2023
3blue1brown,The limit of limiting arguments,2000028,78818,603,12/23/2023
3blue1brown,For anyone who might not know how links in shorts work,247802,18962,520,12/21/2023
3blue1brown,Infinite Lighthouses and π,2068937,132084,639,12/21/2023
3blue1brown,Can you even imagine 2^256?,2062158,113559,1045,12/16/2023
3blue1brown,Order from chaos,13749490,358416,2078,12/15/2023
3blue1brown,A short on shorts,810351,71462,950,12/13/2023
3blue1brown,A simple image convolution,1019852,47297,240,12/12/2023
3blue1brown,A pretty way to add weighted dice,778095,45914,232,12/12/2023
3blue1brown,The split necklace puzzle (with a surprise topological solution),345164,21460,157,12/11/2023
3blue1brown,"These integrals all equal π, until...",601313,37158,242,12/11/2023
3blue1brown,The chessboard and coins puzzle,4143499,162504,2523,12/10/2023
3blue1brown,Error correction is incredible,5019196,252033,867,12/10/2023
3blue1brown,The barber pole effect,481573,28381,206,12/9/2023
3blue1brown,Prime spirals,3712938,246012,1995,12/9/2023
3blue1brown,Seeing with sound,1194090,71462,610,12/8/2023
3blue1brown,Fourier series,2140680,124915,740,12/8/2023
3blue1brown,How prisms work (full video linked above),7780138,343906,1883,12/7/2023
3blue1brown,Don't let it fool you!,17046255,805921,5078,12/7/2023
3blue1brown,I'm still astounded this is true,63242604,2685969,12216,12/7/2023
3blue1brown,Answering viewer questions about refraction,942497,28544,1242,12/3/2023
3blue1brown,"But why would light ""slow down""? | Visualizing Feynman's lecture on the refractive index",2099075,57816,2173,11/30/2023
3blue1brown,25 Math explainers you may enjoy | SoME3 results,615697,25158,473,10/7/2023
3blue1brown,How wiggling charges give rise to light,1434661,47421,1985,9/1/2023
3blue1brown,This tests your understanding of light | The barber pole effect,1205918,45488,1190,9/1/2023
3blue1brown,A pretty reason why Gaussian + Gaussian = Gaussian,883104,23695,579,7/11/2023
3blue1brown,"This pattern breaks, but for a good reason | Moser's circle problem",2545597,97568,2369,7/2/2023
3blue1brown,How They Fool Ya (live) | Math parody of Hallelujah,1063979,64488,1362,6/28/2023
3blue1brown,Convolutions | Why X+Y in probability is a beautiful mess,830087,26934,839,6/27/2023
3blue1brown,Why π is in the normal distribution (beyond integral tricks),1898022,55723,1788,4/2/2023
3blue1brown,But what is the Central Limit Theorem?,4020999,75141,2224,3/14/2023
3blue1brown,But what is a convolution?,3114283,109785,2716,11/18/2022
3blue1brown,Researchers thought this was a bug (Borwein integrals),4241562,96291,2277,11/4/2022
3blue1brown,What makes a great math explanation? | SoME2 results,755522,37104,1085,10/1/2022
3blue1brown,How to lie using visual proofs,3837167,126922,4535,7/3/2022
3blue1brown,Olympiad level counting  (Generating functions),2146078,70026,2837,5/23/2022
3blue1brown,"Oh, wait, actually the best Wordle opener is not “crane”…",6345200,155643,7159,2/13/2022
3blue1brown,Solving Wordle using information theory,11097093,236973,9064,2/6/2022
3blue1brown,A tale of two problem solvers | Average cube shadow area,3132405,88740,3948,12/20/2021
3blue1brown,2021 Summer of Math Exposition results,790442,37043,841,10/23/2021
3blue1brown,"Beyond the Mandelbrot set, an intro to holomorphic dynamics",1631187,46738,1532,10/16/2021
3blue1brown,Newton’s fractal (which Newton knew nothing about),2996736,94929,3391,10/12/2021
3blue1brown,Make math videos! | Summer of Math Exposition announcement,733002,31202,1654,7/16/2021
3blue1brown,"A quick trick for computing eigenvalues | Chapter 15, Essence of linear algebra",1162193,31397,1413,5/7/2021
3blue1brown,How (and why) to raise e to the power of a matrix | DE6,3131449,81990,2952,4/1/2021
3blue1brown,"The medical test paradox, and redesigning Bayes' rule",1342124,52480,2441,12/22/2020
3blue1brown,Hamming codes part 2: The one-line implementation,900851,41469,1578,9/4/2020
3blue1brown,But what are Hamming codes? The origin of error correction,2652922,97973,2213,9/4/2020
3blue1brown,"Group theory, abstraction, and the 196,883-dimensional monster",3310735,121198,5581,8/19/2020
3blue1brown,The impossible chessboard puzzle,2083957,63513,2520,7/5/2020
3blue1brown,Tips to be a better problem solver [Last live lecture] | Ep. 10 Lockdown live math,1337186,26098,992,5/22/2020
3blue1brown,Intuition for i to the power i | Ep. 9 Lockdown live math,544388,9482,710,5/15/2020
3blue1brown,The DP-3T algorithm for contact tracing (with Nicky Case),360684,23260,1546,5/14/2020
3blue1brown,The power tower puzzle | Ep. 8 Lockdown live math,885679,18460,1152,5/12/2020
3blue1brown,"What makes the natural log ""natural""? | Ep. 7 Lockdown live math",1606925,26477,1403,5/8/2020
3blue1brown,Logarithm Fundamentals | Ep. 6 Lockdown live math,1020573,17151,836,5/5/2020
3blue1brown,Imaginary interest rates | Ep. 5 Lockdown live math,814066,15480,1054,5/1/2020
3blue1brown,What is Euler's formula actually saying? | Ep. 4 Lockdown live math,1368523,31731,1984,4/28/2020
3blue1brown,Complex number fundamentals | Ep. 3 Lockdown live math,1839409,36675,1971,4/24/2020
3blue1brown,Trigonometry fundamentals | Ep. 2 Lockdown live math,1879419,36311,1397,4/21/2020
3blue1brown,The simpler quadratic formula | Ep. 1 Lockdown live math,1399107,46253,2289,4/17/2020
3blue1brown,Lockdown math announcement,920448,48971,2513,4/16/2020
3blue1brown,"Why “probability of 0” does not mean “impossible” | Probabilities of probabilities, part 2",3206726,81648,3692,4/12/2020
3blue1brown,Simulating an epidemic,5189107,159409,6434,3/27/2020
3blue1brown,"Binomial distributions | Probabilities of probabilities, part 1",2392295,79331,2307,3/15/2020
3blue1brown,Exponential growth and epidemics,5993059,168008,6160,3/8/2020
3blue1brown,The quick proof of Bayes' theorem,530443,15470,457,12/22/2019
3blue1brown,"Bayes theorem, the geometry of changing beliefs",5078875,141253,3982,12/22/2019
3blue1brown,"Q&A with Grant, windy walk edition",443198,18986,1241,11/23/2019
3blue1brown,Why do prime numbers make these spirals? | Dirichlet’s theorem and pi approximations,6668223,187537,6931,10/8/2019
3blue1brown,"The unexpectedly hard windmill question (2011 IMO, Q2)",5314490,160164,7031,8/4/2019
3blue1brown,"e^(iπ) in 3.14 minutes, using dynamics | DE5",3130433,78519,2206,7/7/2019
3blue1brown,Pure Fourier series animation montage,674072,19763,1256,7/3/2019
3blue1brown,But what is a Fourier series?  From heat flow to drawing with circles | DE4,18352770,183029,4320,6/30/2019
